Date,Toy_ID,Toy_Name,Category,Sales,Price
2018-04-27,A02,Lego,Building,3.0,200
2018-04-27,B01,Crayon,Art,7.0,50
2018-04-27,B02,Clay,Art,14.0,20
2018-04-27,C01,Doll,Stress Relief,24.0,100
2018-04-28,A01,Robot,Building,8.0,250
2018-04-28,A02,Lego,Building,3.0,200
2018-04-28,B01,Crayon,Art,1.0,50
2018-04-28,B02,Clay,Art,8.0,20
2018-04-28,C01,Doll,Stress Relief,23.0,100
2018-04-29,A01,Robot,Building,6.0,250
2018-04-29,A02,Lego,Building,2.0,200
2018-04-29,B01,Crayon,Art,6.0,50
2018-04-29,B02,Clay,Art,5.0,20
2018-04-29,C01,Doll,Stress Relief,22.0,100
2018-04-30,A01,Robot,Building,8.0,250
2018-04-30,A02,Lego,Building,2.0,200
2018-04-30,B01,Crayon,Art,5.0,50
2018-04-30,B02,Clay,Art,12.0,20
2018-04-30,C01,Doll,Stress Relief,22.0,100
2018-05-01,A01,Robot,Building,8.0,250
2018-05-01,A02,Lego,Building,3.0,200
2018-05-01,B01,Crayon,Art,7.0,50
2018-05-01,B02,Clay,Art,8.0,20
2018-05-01,C01,Doll,Stress Relief,22.0,100
2018-05-02,A01,Robot,Building,9.0,250
2018-05-02,A02,Lego,Building,3.0,200
2018-05-02,B01,Crayon,Art,7.0,50
2018-05-02,B02,Clay,Art,1.0,20
2018-05-02,C01,Doll,Stress Relief,21.0,100
2018-05-03,A01,Robot,Building,6.0,250
2018-05-03,A02,Lego,Building,3.0,200
2018-05-03,B01,Crayon,Art,5.0,50
2018-05-03,B02,Clay,Art,5.0,20
2018-05-03,C01,Doll,Stress Relief,21.0,100
2018-05-04,A01,Robot,Building,6.0,250
2018-05-04,A02,Lego,Building,2.0,200
2018-05-04,B01,Crayon,Art,2.0,50
2018-05-04,B02,Clay,Art,11.0,20
2018-05-04,C01,Doll,Stress Relief,23.0,100
2018-05-05,A01,Robot,Building,7.0,250
2018-05-05,A02,Lego,Building,3.0,200
2018-05-05,B01,Crayon,Art,5.0,50
2018-05-05,B02,Clay,Art,2.0,20
2018-05-05,C01,Doll,Stress Relief,25.0,100
2018-05-06,A01,Robot,Building,10.0,250
2018-05-06,A02,Lego,Building,3.0,200
2018-05-06,B01,Crayon,Art,3.0,50
2018-05-06,B02,Clay,Art,13.0,20
2018-05-06,C01,Doll,Stress Relief,23.0,100
2018-05-07,A01,Robot,Building,5.0,250
2018-05-07,A02,Lego,Building,2.0,200
2018-05-07,B01,Crayon,Art,1.0,50
2018-05-07,B02,Clay,Art,7.0,20
2018-05-07,C01,Doll,Stress Relief,21.0,100
2018-05-08,A01,Robot,Building,10.0,250
2018-05-08,A02,Lego,Building,3.0,200
2018-05-08,B01,Crayon,Art,4.0,50
2018-05-08,B02,Clay,Art,1.0,20
2018-05-08,C01,Doll,Stress Relief,22.0,100
2018-05-09,A01,Robot,Building,8.0,250
2018-05-09,A02,Lego,Building,2.0,200
2018-05-09,B01,Crayon,Art,5.0,50
2018-05-09,B02,Clay,Art,9.0,20
2018-05-09,C01,Doll,Stress Relief,24.0,100
2018-05-10,A01,Robot,Building,8.0,250
2018-05-10,A02,Lego,Building,3.0,200
2018-05-10,B01,Crayon,Art,1.0,50
2018-05-10,B02,Clay,Art,13.0,20
2018-05-10,C01,Doll,Stress Relief,25.0,100
2018-05-11,A01,Robot,Building,7.0,250
2018-05-11,A02,Lego,Building,2.0,200
2018-05-11,B01,Crayon,Art,1.0,50
2018-05-11,B02,Clay,Art,11.0,20
2018-05-11,C01,Doll,Stress Relief,25.0,100
2018-05-12,A01,Robot,Building,8.0,250
2018-05-12,A02,Lego,Building,3.0,200
2018-05-12,B01,Crayon,Art,6.0,50
2018-05-12,B02,Clay,Art,4.0,20
2018-05-12,C01,Doll,Stress Relief,23.0,100
2018-05-13,A01,Robot,Building,10.0,250
2018-05-13,A02,Lego,Building,3.0,200
2018-05-13,B01,Crayon,Art,2.0,50
2018-05-13,B02,Clay,Art,13.0,20
2018-05-13,C01,Doll,Stress Relief,20.0,100
2018-05-14,A01,Robot,Building,8.0,250
2018-05-14,A02,Lego,Building,2.0,200
2018-05-14,B01,Crayon,Art,1.0,50
2018-05-14,B02,Clay,Art,6.0,20
2018-05-14,C01,Doll,Stress Relief,20.0,100
2018-05-15,A01,Robot,Building,5.0,250
2018-05-15,A02,Lego,Building,2.0,200
2018-05-15,B01,Crayon,Art,1.0,50
2018-05-15,B02,Clay,Art,14.0,20
2018-05-15,C01,Doll,Stress Relief,22.0,100
2018-05-16,A01,Robot,Building,10.0,250
2018-05-16,A02,Lego,Building,2.0,200
2018-05-16,B01,Crayon,Art,7.0,50
2018-05-16,B02,Clay,Art,13.0,20
2018-05-16,C01,Doll,Stress Relief,23.0,100
2018-05-17,A01,Robot,Building,6.0,250
2018-05-17,A02,Lego,Building,2.0,200
2018-05-17,B01,Crayon,Art,6.0,50
2018-05-17,B02,Clay,Art,12.0,20
2018-05-17,C01,Doll,Stress Relief,21.0,100
2018-05-18,A01,Robot,Building,7.0,250
2018-05-18,A02,Lego,Building,2.0,200
2018-05-18,B01,Crayon,Art,1.0,50
2018-05-18,B02,Clay,Art,12.0,20
2018-05-18,C01,Doll,Stress Relief,22.0,100
2018-05-19,A01,Robot,Building,10.0,250
2018-05-19,A02,Lego,Building,2.0,200
2018-05-19,B01,Crayon,Art,6.0,50
2018-05-19,B02,Clay,Art,4.0,20
2018-05-19,C01,Doll,Stress Relief,25.0,100
2018-05-20,A01,Robot,Building,8.0,250
2018-05-20,A02,Lego,Building,2.0,200
2018-05-20,B01,Crayon,Art,7.0,50
2018-05-20,B02,Clay,Art,13.0,20
2018-05-20,C01,Doll,Stress Relief,21.0,100
2018-05-21,A01,Robot,Building,6.0,250
2018-05-21,A02,Lego,Building,2.0,200
2018-05-21,B01,Crayon,Art,6.0,50
2018-05-21,B02,Clay,Art,3.0,20
2018-05-21,C01,Doll,Stress Relief,22.0,100
2018-05-22,A01,Robot,Building,5.0,250
2018-05-22,A02,Lego,Building,2.0,200
2018-05-22,B01,Crayon,Art,7.0,50
2018-05-22,B02,Clay,Art,8.0,20
2018-05-22,C01,Doll,Stress Relief,22.0,100
2018-05-23,A01,Robot,Building,9.0,250
2018-05-23,A02,Lego,Building,3.0,200
2018-05-23,B01,Crayon,Art,1.0,50
2018-05-23,B02,Clay,Art,11.0,20
2018-05-23,C01,Doll,Stress Relief,24.0,100
2018-05-24,A01,Robot,Building,8.0,250
2018-05-24,A02,Lego,Building,3.0,200
2018-05-24,B01,Crayon,Art,2.0,50
2018-05-24,B02,Clay,Art,14.0,20
2018-05-24,C01,Doll,Stress Relief,25.0,100
2018-05-25,A01,Robot,Building,10.0,250
2018-05-25,A02,Lego,Building,3.0,200
2018-05-25,B01,Crayon,Art,1.0,50
2018-05-25,B02,Clay,Art,7.0,20
2018-05-25,C01,Doll,Stress Relief,21.0,100
2018-05-26,A01,Robot,Building,7.0,250
2018-05-26,A02,Lego,Building,3.0,200
2018-05-26,B01,Crayon,Art,4.0,50
2018-05-26,B02,Clay,Art,4.0,20
2018-05-26,C01,Doll,Stress Relief,22.0,100
2018-05-27,A01,Robot,Building,8.0,250
2018-05-27,A02,Lego,Building,2.0,200
2018-05-27,B01,Crayon,Art,2.0,50
2018-05-27,B02,Clay,Art,14.0,20
2018-05-27,C01,Doll,Stress Relief,25.0,100
2018-05-28,A01,Robot,Building,5.0,250
2018-05-28,A02,Lego,Building,2.0,200
2018-05-28,B01,Crayon,Art,6.0,50
2018-05-28,B02,Clay,Art,13.0,20
2018-05-28,C01,Doll,Stress Relief,24.0,100
2018-05-29,A01,Robot,Building,8.0,250
2018-05-29,A02,Lego,Building,2.0,200
2018-05-29,B01,Crayon,Art,3.0,50
2018-05-29,B02,Clay,Art,13.0,20
2018-05-29,C01,Doll,Stress Relief,21.0,100
2018-05-30,A01,Robot,Building,6.0,250
2018-05-30,A02,Lego,Building,2.0,200
2018-05-30,B01,Crayon,Art,2.0,50
2018-05-30,B02,Clay,Art,10.0,20
2018-05-30,C01,Doll,Stress Relief,24.0,100
2018-05-31,A01,Robot,Building,7.0,250
2018-05-31,A02,Lego,Building,2.0,200
2018-05-31,B01,Crayon,Art,3.0,50
2018-05-31,B02,Clay,Art,3.0,20
2018-05-31,C01,Doll,Stress Relief,20.0,100
2018-06-01,A01,Robot,Building,30.0,250
2018-06-01,A02,Lego,Building,6.0,200
2018-06-01,B01,Crayon,Art,3.0,50
2018-06-01,B02,Clay,Art,36.0,20
2018-06-01,C01,Doll,Stress Relief,66.0,100
2018-06-02,A01,Robot,Building,15.0,250
2018-06-02,A02,Lego,Building,9.0,200
2018-06-02,B01,Crayon,Art,9.0,50
2018-06-02,B02,Clay,Art,3.0,20
2018-06-02,C01,Doll,Stress Relief,75.0,100
2018-06-03,A01,Robot,Building,24.0,250
2018-06-03,A02,Lego,Building,9.0,200
2018-06-03,B01,Crayon,Art,15.0,50
2018-06-03,B02,Clay,Art,27.0,20
2018-06-03,C01,Doll,Stress Relief,66.0,100
2018-06-04,A01,Robot,Building,15.0,250
2018-06-04,A02,Lego,Building,6.0,200
2018-06-04,B01,Crayon,Art,21.0,50
2018-06-04,B02,Clay,Art,45.0,20
2018-06-04,C01,Doll,Stress Relief,75.0,100
2018-06-05,A01,Robot,Building,18.0,250
2018-06-05,A02,Lego,Building,6.0,200
2018-06-05,B01,Crayon,Art,3.0,50
2018-06-05,B02,Clay,Art,36.0,20
2018-06-05,C01,Doll,Stress Relief,72.0,100
2018-06-06,A01,Robot,Building,24.0,250
2018-06-06,A02,Lego,Building,6.0,200
2018-06-06,B01,Crayon,Art,18.0,50
2018-06-06,B02,Clay,Art,42.0,20
2018-06-06,C01,Doll,Stress Relief,75.0,100
2018-06-07,A01,Robot,Building,30.0,250
2018-06-07,A02,Lego,Building,9.0,200
2018-06-07,B01,Crayon,Art,3.0,50
2018-06-07,B02,Clay,Art,45.0,20
2018-06-07,C01,Doll,Stress Relief,72.0,100
2018-06-08,A01,Robot,Building,15.0,250
2018-06-08,A02,Lego,Building,6.0,200
2018-06-08,B01,Crayon,Art,9.0,50
2018-06-08,B02,Clay,Art,36.0,20
2018-06-08,C01,Doll,Stress Relief,66.0,100
2018-06-09,A01,Robot,Building,27.0,250
2018-06-09,A02,Lego,Building,9.0,200
2018-06-09,B01,Crayon,Art,21.0,50
2018-06-09,B02,Clay,Art,30.0,20
2018-06-09,C01,Doll,Stress Relief,75.0,100
2018-06-10,A01,Robot,Building,27.0,250
2018-06-10,A02,Lego,Building,6.0,200
2018-06-10,B01,Crayon,Art,21.0,50
2018-06-10,B02,Clay,Art,9.0,20
2018-06-10,C01,Doll,Stress Relief,72.0,100
2018-06-11,A01,Robot,Building,18.0,250
2018-06-11,A02,Lego,Building,9.0,200
2018-06-11,B01,Crayon,Art,18.0,50
2018-06-11,B02,Clay,Art,33.0,20
2018-06-11,C01,Doll,Stress Relief,75.0,100
2018-06-12,A01,Robot,Building,24.0,250
2018-06-12,A02,Lego,Building,6.0,200
2018-06-12,B01,Crayon,Art,21.0,50
2018-06-12,B02,Clay,Art,21.0,20
2018-06-12,C01,Doll,Stress Relief,75.0,100
2018-06-13,A01,Robot,Building,21.0,250
2018-06-13,A02,Lego,Building,9.0,200
2018-06-13,B01,Crayon,Art,12.0,50
2018-06-13,B02,Clay,Art,12.0,20
2018-06-13,C01,Doll,Stress Relief,66.0,100
2018-06-14,A01,Robot,Building,15.0,250
2018-06-14,A02,Lego,Building,6.0,200
2018-06-14,B01,Crayon,Art,3.0,50
2018-06-14,B02,Clay,Art,18.0,20
2018-06-14,C01,Doll,Stress Relief,60.0,100
2018-06-15,A01,Robot,Building,27.0,250
2018-06-15,A02,Lego,Building,6.0,200
2018-06-15,B01,Crayon,Art,21.0,50
2018-06-15,B02,Clay,Art,30.0,20
2018-06-15,C01,Doll,Stress Relief,63.0,100
2018-06-16,A01,Robot,Building,21.0,250
2018-06-16,A02,Lego,Building,6.0,200
2018-06-16,B01,Crayon,Art,9.0,50
2018-06-16,B02,Clay,Art,3.0,20
2018-06-16,C01,Doll,Stress Relief,75.0,100
2018-06-17,A01,Robot,Building,18.0,250
2018-06-17,A02,Lego,Building,9.0,200
2018-06-17,B01,Crayon,Art,3.0,50
2018-06-17,B02,Clay,Art,36.0,20
2018-06-17,C01,Doll,Stress Relief,63.0,100
2018-06-18,A01,Robot,Building,18.0,250
2018-06-18,A02,Lego,Building,9.0,200
2018-06-18,B01,Crayon,Art,3.0,50
2018-06-18,B02,Clay,Art,18.0,20
2018-06-18,C01,Doll,Stress Relief,66.0,100
2018-06-19,A01,Robot,Building,21.0,250
2018-06-19,A02,Lego,Building,6.0,200
2018-06-19,B01,Crayon,Art,21.0,50
2018-06-19,B02,Clay,Art,45.0,20
2018-06-19,C01,Doll,Stress Relief,60.0,100
2018-06-20,A01,Robot,Building,21.0,250
2018-06-20,A02,Lego,Building,6.0,200
2018-06-20,B01,Crayon,Art,3.0,50
2018-06-20,B02,Clay,Art,27.0,20
2018-06-20,C01,Doll,Stress Relief,63.0,100
2018-06-21,A01,Robot,Building,24.0,250
2018-06-21,A02,Lego,Building,9.0,200
2018-06-21,B01,Crayon,Art,18.0,50
2018-06-21,B02,Clay,Art,18.0,20
2018-06-21,C01,Doll,Stress Relief,72.0,100
2018-06-22,A01,Robot,Building,21.0,250
2018-06-22,A02,Lego,Building,9.0,200
2018-06-22,B01,Crayon,Art,21.0,50
2018-06-22,B02,Clay,Art,45.0,20
2018-06-22,C01,Doll,Stress Relief,69.0,100
2018-06-23,A01,Robot,Building,21.0,250
2018-06-23,A02,Lego,Building,9.0,200
2018-06-23,B01,Crayon,Art,3.0,50
2018-06-23,B02,Clay,Art,39.0,20
2018-06-23,C01,Doll,Stress Relief,66.0,100
2018-06-24,A01,Robot,Building,18.0,250
2018-06-24,A02,Lego,Building,6.0,200
2018-06-24,B01,Crayon,Art,15.0,50
2018-06-24,B02,Clay,Art,12.0,20
2018-06-24,C01,Doll,Stress Relief,60.0,100
2018-06-25,A01,Robot,Building,27.0,250
2018-06-25,A02,Lego,Building,6.0,200
2018-06-25,B01,Crayon,Art,21.0,50
2018-06-25,B02,Clay,Art,6.0,20
2018-06-25,C01,Doll,Stress Relief,66.0,100
2018-06-26,A01,Robot,Building,24.0,250
2018-06-26,A02,Lego,Building,9.0,200
2018-06-26,B01,Crayon,Art,15.0,50
2018-06-26,B02,Clay,Art,36.0,20
2018-06-26,C01,Doll,Stress Relief,63.0,100
2018-06-27,A01,Robot,Building,30.0,250
2018-06-27,A02,Lego,Building,9.0,200
2018-06-27,B01,Crayon,Art,9.0,50
2018-06-27,B02,Clay,Art,18.0,20
2018-06-27,C01,Doll,Stress Relief,60.0,100
2018-06-28,A01,Robot,Building,24.0,250
2018-06-28,A02,Lego,Building,6.0,200
2018-06-28,B01,Crayon,Art,18.0,50
2018-06-28,B02,Clay,Art,3.0,20
2018-06-28,C01,Doll,Stress Relief,69.0,100
2018-06-29,A01,Robot,Building,30.0,250
2018-06-29,A02,Lego,Building,9.0,200
2018-06-29,B01,Crayon,Art,18.0,50
2018-06-29,B02,Clay,Art,30.0,20
2018-06-29,C01,Doll,Stress Relief,75.0,100
2018-06-30,A01,Robot,Building,18.0,250
2018-06-30,A02,Lego,Building,6.0,200
2018-06-30,B01,Crayon,Art,6.0,50
2018-06-30,B02,Clay,Art,18.0,20
2018-06-30,C01,Doll,Stress Relief,63.0,100
2018-07-01,A01,Robot,Building,27.0,250
2018-07-01,A02,Lego,Building,6.0,200
2018-07-01,B01,Crayon,Art,6.0,50
2018-07-01,B02,Clay,Art,6.0,20
2018-07-01,C01,Doll,Stress Relief,72.0,100
2018-07-02,A01,Robot,Building,24.0,250
2018-07-02,A02,Lego,Building,9.0,200
2018-07-02,B01,Crayon,Art,12.0,50
2018-07-02,B02,Clay,Art,24.0,20
2018-07-02,C01,Doll,Stress Relief,69.0,100
2018-07-03,A01,Robot,Building,30.0,250
2018-07-03,A02,Lego,Building,6.0,200
2018-07-03,B01,Crayon,Art,3.0,50
2018-07-03,B02,Clay,Art,27.0,20
2018-07-03,C01,Doll,Stress Relief,63.0,100
2018-07-04,A01,Robot,Building,27.0,250
2018-07-04,A02,Lego,Building,9.0,200
2018-07-04,B01,Crayon,Art,12.0,50
2018-07-04,B02,Clay,Art,24.0,20
2018-07-04,C01,Doll,Stress Relief,63.0,100
2018-07-05,A01,Robot,Building,21.0,250
2018-07-05,A02,Lego,Building,9.0,200
2018-07-05,B01,Crayon,Art,12.0,50
2018-07-05,B02,Clay,Art,27.0,20
2018-07-05,C01,Doll,Stress Relief,63.0,100
2018-07-06,A01,Robot,Building,24.0,250
2018-07-06,A02,Lego,Building,9.0,200
2018-07-06,B01,Crayon,Art,3.0,50
2018-07-06,B02,Clay,Art,45.0,20
2018-07-06,C01,Doll,Stress Relief,60.0,100
2018-07-07,A01,Robot,Building,15.0,250
2018-07-07,A02,Lego,Building,9.0,200
2018-07-07,B01,Crayon,Art,21.0,50
2018-07-07,B02,Clay,Art,9.0,20
2018-07-07,C01,Doll,Stress Relief,72.0,100
2018-07-08,A01,Robot,Building,27.0,250
2018-07-08,A02,Lego,Building,9.0,200
2018-07-08,B01,Crayon,Art,21.0,50
2018-07-08,B02,Clay,Art,45.0,20
2018-07-08,C01,Doll,Stress Relief,75.0,100
2018-07-09,A01,Robot,Building,30.0,250
2018-07-09,A02,Lego,Building,9.0,200
2018-07-09,B01,Crayon,Art,12.0,50
2018-07-09,B02,Clay,Art,45.0,20
2018-07-09,C01,Doll,Stress Relief,69.0,100
2018-07-10,A01,Robot,Building,15.0,250
2018-07-10,A02,Lego,Building,9.0,200
2018-07-10,B01,Crayon,Art,9.0,50
2018-07-10,B02,Clay,Art,39.0,20
2018-07-10,C01,Doll,Stress Relief,60.0,100
2018-07-11,A01,Robot,Building,27.0,250
2018-07-11,A02,Lego,Building,6.0,200
2018-07-11,B01,Crayon,Art,6.0,50
2018-07-11,B02,Clay,Art,6.0,20
2018-07-11,C01,Doll,Stress Relief,60.0,100
2018-07-12,A01,Robot,Building,21.0,250
2018-07-12,A02,Lego,Building,6.0,200
2018-07-12,B01,Crayon,Art,18.0,50
2018-07-12,B02,Clay,Art,15.0,20
2018-07-12,C01,Doll,Stress Relief,63.0,100
2018-07-13,A01,Robot,Building,30.0,250
2018-07-13,A02,Lego,Building,9.0,200
2018-07-13,B01,Crayon,Art,6.0,50
2018-07-13,B02,Clay,Art,45.0,20
2018-07-13,C01,Doll,Stress Relief,69.0,100
2018-07-14,A01,Robot,Building,24.0,250
2018-07-14,A02,Lego,Building,9.0,200
2018-07-14,B01,Crayon,Art,9.0,50
2018-07-14,B02,Clay,Art,42.0,20
2018-07-14,C01,Doll,Stress Relief,75.0,100
2018-07-15,A01,Robot,Building,24.0,250
2018-07-15,A02,Lego,Building,9.0,200
2018-07-15,B01,Crayon,Art,18.0,50
2018-07-15,B02,Clay,Art,18.0,20
2018-07-15,C01,Doll,Stress Relief,66.0,100
2018-07-16,A01,Robot,Building,15.0,250
2018-07-16,A02,Lego,Building,9.0,200
2018-07-16,B01,Crayon,Art,18.0,50
2018-07-16,B02,Clay,Art,3.0,20
2018-07-16,C01,Doll,Stress Relief,75.0,100
2018-07-17,A01,Robot,Building,24.0,250
2018-07-17,A02,Lego,Building,6.0,200
2018-07-17,B01,Crayon,Art,21.0,50
2018-07-17,B02,Clay,Art,27.0,20
2018-07-17,C01,Doll,Stress Relief,69.0,100
2018-07-18,A01,Robot,Building,27.0,250
2018-07-18,A02,Lego,Building,6.0,200
2018-07-18,B01,Crayon,Art,9.0,50
2018-07-18,B02,Clay,Art,12.0,20
2018-07-18,C01,Doll,Stress Relief,66.0,100
2018-07-19,A01,Robot,Building,15.0,250
2018-07-19,A02,Lego,Building,9.0,200
2018-07-19,B01,Crayon,Art,9.0,50
2018-07-19,B02,Clay,Art,3.0,20
2018-07-19,C01,Doll,Stress Relief,69.0,100
2018-07-20,A01,Robot,Building,24.0,250
2018-07-20,A02,Lego,Building,9.0,200
2018-07-20,B01,Crayon,Art,9.0,50
2018-07-20,B02,Clay,Art,12.0,20
2018-07-20,C01,Doll,Stress Relief,66.0,100
2018-07-21,A01,Robot,Building,30.0,250
2018-07-21,A02,Lego,Building,9.0,200
2018-07-21,B01,Crayon,Art,12.0,50
2018-07-21,B02,Clay,Art,33.0,20
2018-07-21,C01,Doll,Stress Relief,63.0,100
2018-07-22,A01,Robot,Building,15.0,250
2018-07-22,A02,Lego,Building,9.0,200
2018-07-22,B01,Crayon,Art,6.0,50
2018-07-22,B02,Clay,Art,24.0,20
2018-07-22,C01,Doll,Stress Relief,75.0,100
2018-07-23,A01,Robot,Building,18.0,250
2018-07-23,A02,Lego,Building,6.0,200
2018-07-23,B01,Crayon,Art,18.0,50
2018-07-23,B02,Clay,Art,6.0,20
2018-07-23,C01,Doll,Stress Relief,75.0,100
2018-07-24,A01,Robot,Building,15.0,250
2018-07-24,A02,Lego,Building,9.0,200
2018-07-24,B01,Crayon,Art,15.0,50
2018-07-24,B02,Clay,Art,3.0,20
2018-07-24,C01,Doll,Stress Relief,69.0,100
2018-07-25,A01,Robot,Building,24.0,250
2018-07-25,A02,Lego,Building,9.0,200
2018-07-25,B01,Crayon,Art,3.0,50
2018-07-25,B02,Clay,Art,33.0,20
2018-07-25,C01,Doll,Stress Relief,66.0,100
2018-07-26,A01,Robot,Building,18.0,250
2018-07-26,A02,Lego,Building,6.0,200
2018-07-26,B01,Crayon,Art,12.0,50
2018-07-26,B02,Clay,Art,6.0,20
2018-07-26,C01,Doll,Stress Relief,63.0,100
2018-07-27,A01,Robot,Building,15.0,250
2018-07-27,A02,Lego,Building,9.0,200
2018-07-27,B01,Crayon,Art,3.0,50
2018-07-27,B02,Clay,Art,15.0,20
2018-07-27,C01,Doll,Stress Relief,72.0,100
2018-07-28,A01,Robot,Building,30.0,250
2018-07-28,A02,Lego,Building,9.0,200
2018-07-28,B01,Crayon,Art,15.0,50
2018-07-28,B02,Clay,Art,36.0,20
2018-07-28,C01,Doll,Stress Relief,72.0,100
2018-07-29,A01,Robot,Building,27.0,250
2018-07-29,A02,Lego,Building,9.0,200
2018-07-29,B01,Crayon,Art,18.0,50
2018-07-29,B02,Clay,Art,12.0,20
2018-07-29,C01,Doll,Stress Relief,75.0,100
2018-07-30,A01,Robot,Building,24.0,250
2018-07-30,A02,Lego,Building,9.0,200
2018-07-30,B01,Crayon,Art,15.0,50
2018-07-30,B02,Clay,Art,33.0,20
2018-07-30,C01,Doll,Stress Relief,72.0,100
2018-07-31,A01,Robot,Building,24.0,250
2018-07-31,A02,Lego,Building,6.0,200
2018-07-31,B01,Crayon,Art,12.0,50
2018-07-31,B02,Clay,Art,30.0,20
2018-07-31,C01,Doll,Stress Relief,69.0,100
2018-08-01,A01,Robot,Building,15.0,250
2018-08-01,A02,Lego,Building,6.0,200
2018-08-01,B01,Crayon,Art,21.0,50
2018-08-01,B02,Clay,Art,6.0,20
2018-08-01,C01,Doll,Stress Relief,60.0,100
2018-08-02,A01,Robot,Building,21.0,250
2018-08-02,A02,Lego,Building,6.0,200
2018-08-02,B01,Crayon,Art,6.0,50
2018-08-02,B02,Clay,Art,27.0,20
2018-08-02,C01,Doll,Stress Relief,66.0,100
2018-08-03,A01,Robot,Building,24.0,250
2018-08-03,A02,Lego,Building,9.0,200
2018-08-03,B01,Crayon,Art,9.0,50
2018-08-03,B02,Clay,Art,27.0,20
2018-08-03,C01,Doll,Stress Relief,63.0,100
2018-08-04,A01,Robot,Building,24.0,250
2018-08-04,A02,Lego,Building,6.0,200
2018-08-04,B01,Crayon,Art,3.0,50
2018-08-04,B02,Clay,Art,42.0,20
2018-08-04,C01,Doll,Stress Relief,63.0,100
2018-08-05,A01,Robot,Building,27.0,250
2018-08-05,A02,Lego,Building,9.0,200
2018-08-05,B01,Crayon,Art,15.0,50
2018-08-05,B02,Clay,Art,9.0,20
2018-08-05,C01,Doll,Stress Relief,63.0,100
2018-08-06,A01,Robot,Building,18.0,250
2018-08-06,A02,Lego,Building,9.0,200
2018-08-06,B01,Crayon,Art,6.0,50
2018-08-06,B02,Clay,Art,21.0,20
2018-08-06,C01,Doll,Stress Relief,60.0,100
2018-08-07,A01,Robot,Building,18.0,250
2018-08-07,A02,Lego,Building,9.0,200
2018-08-07,B01,Crayon,Art,15.0,50
2018-08-07,B02,Clay,Art,3.0,20
2018-08-07,C01,Doll,Stress Relief,60.0,100
2018-08-08,A01,Robot,Building,30.0,250
2018-08-08,A02,Lego,Building,6.0,200
2018-08-08,B01,Crayon,Art,3.0,50
2018-08-08,B02,Clay,Art,6.0,20
2018-08-08,C01,Doll,Stress Relief,69.0,100
2018-08-09,A01,Robot,Building,21.0,250
2018-08-09,A02,Lego,Building,9.0,200
2018-08-09,B01,Crayon,Art,3.0,50
2018-08-09,B02,Clay,Art,24.0,20
2018-08-09,C01,Doll,Stress Relief,75.0,100
2018-08-10,A01,Robot,Building,30.0,250
2018-08-10,A02,Lego,Building,6.0,200
2018-08-10,B01,Crayon,Art,12.0,50
2018-08-10,B02,Clay,Art,6.0,20
2018-08-10,C01,Doll,Stress Relief,66.0,100
2018-08-11,A01,Robot,Building,21.0,250
2018-08-11,A02,Lego,Building,9.0,200
2018-08-11,B01,Crayon,Art,3.0,50
2018-08-11,B02,Clay,Art,12.0,20
2018-08-11,C01,Doll,Stress Relief,60.0,100
2018-08-12,A01,Robot,Building,21.0,250
2018-08-12,A02,Lego,Building,6.0,200
2018-08-12,B01,Crayon,Art,9.0,50
2018-08-12,B02,Clay,Art,30.0,20
2018-08-12,C01,Doll,Stress Relief,75.0,100
2018-08-13,A01,Robot,Building,24.0,250
2018-08-13,A02,Lego,Building,6.0,200
2018-08-13,B01,Crayon,Art,9.0,50
2018-08-13,B02,Clay,Art,12.0,20
2018-08-13,C01,Doll,Stress Relief,63.0,100
2018-08-14,A01,Robot,Building,24.0,250
2018-08-14,A02,Lego,Building,6.0,200
2018-08-14,B01,Crayon,Art,21.0,50
2018-08-14,B02,Clay,Art,45.0,20
2018-08-14,C01,Doll,Stress Relief,75.0,100
2018-08-15,A01,Robot,Building,30.0,250
2018-08-15,A02,Lego,Building,6.0,200
2018-08-15,B01,Crayon,Art,15.0,50
2018-08-15,B02,Clay,Art,12.0,20
2018-08-15,C01,Doll,Stress Relief,72.0,100
2018-08-16,A01,Robot,Building,30.0,250
2018-08-16,A02,Lego,Building,9.0,200
2018-08-16,B01,Crayon,Art,18.0,50
2018-08-16,B02,Clay,Art,15.0,20
2018-08-16,C01,Doll,Stress Relief,69.0,100
2018-08-17,A01,Robot,Building,24.0,250
2018-08-17,A02,Lego,Building,6.0,200
2018-08-17,B01,Crayon,Art,12.0,50
2018-08-17,B02,Clay,Art,24.0,20
2018-08-17,C01,Doll,Stress Relief,75.0,100
2018-08-18,A01,Robot,Building,27.0,250
2018-08-18,A02,Lego,Building,6.0,200
2018-08-18,B01,Crayon,Art,6.0,50
2018-08-18,B02,Clay,Art,30.0,20
2018-08-18,C01,Doll,Stress Relief,66.0,100
2018-08-19,A01,Robot,Building,15.0,250
2018-08-19,A02,Lego,Building,9.0,200
2018-08-19,B01,Crayon,Art,6.0,50
2018-08-19,B02,Clay,Art,39.0,20
2018-08-19,C01,Doll,Stress Relief,69.0,100
2018-08-20,A01,Robot,Building,15.0,250
2018-08-20,A02,Lego,Building,9.0,200
2018-08-20,B01,Crayon,Art,9.0,50
2018-08-20,B02,Clay,Art,18.0,20
2018-08-20,C01,Doll,Stress Relief,72.0,100
2018-08-21,A01,Robot,Building,30.0,250
2018-08-21,A02,Lego,Building,6.0,200
2018-08-21,B01,Crayon,Art,6.0,50
